id_registro,nivel_analisis,fuente_origen,pais,departamento,municipio,anio,latitud,longitud,area_perdida_bosque_ha,emisiones_co2_mg,driver_dominante,area_transformada_ha,clase_transformacion_dominante,num_focos_calor,frp_promedio,confianza_promedio_focos,porcentaje_area_forestal,area_forestal_ha,deforestacion_anual_ha_owid
12831,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Caramanta,2014,5.54736,-75.57758,4.0,1590.0,Permanent agriculture,6739.109165301632,3. Área  agropecuaria,1.0,7.04,50.0,,,
12832,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2015,6.55,-75.68,1.0,352.0,Permanent agriculture,6722.913654956198,3. Área  agropecuaria,,,,,,
12833,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2015,6.55,-75.68,1.0,352.0,Permanent agriculture,6722.913654956198,3. Área  agropecuaria,,,,,,
12834,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2015,6.55,-75.68,1.0,324.0,Permanent agriculture,6722.913654956198,3. Área  agropecuaria,,,,,,
12835,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2016,6.55,-75.68,10.0,5972.0,Permanent agriculture,6701.466864001719,3. Área  agropecuaria,,,,,,
12836,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2016,6.55,-75.68,10.0,5912.0,Permanent agriculture,6701.466864001719,3. Área  agropecuaria,,,,,,
12837,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2016,6.55,-75.68,10.0,5640.0,Permanent agriculture,6701.466864001719,3. Área  agropecuaria,,,,,,
12838,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2017,6.55,-75.68,17.0,8539.0,Permanent agriculture,6663.022971155036,3. Área  agropecuaria,,,,,,
12839,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2017,6.55,-75.68,17.0,7577.0,Permanent agriculture,6663.022971155036,3. Área  agropecuaria,,,,,,
12840,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2017,6.55,-75.68,17.0,5526.0,Permanent agriculture,6663.022971155036,3. Área  agropecuaria,,,,,,
12841,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Caramanta,2018,5.56426,-75.62563,10.0,5581.0,Permanent agriculture,6623.778419098105,3. Área  agropecuaria,1.0,2.98,50.0,,,
12842,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Caramanta,2018,5.56426,-75.62563,10.0,5527.0,Permanent agriculture,6623.778419098105,3. Área  agropecuaria,1.0,2.98,50.0,,,
12843,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Caramanta,2018,5.56426,-75.62563,10.0,4703.0,Permanent agriculture,6623.778419098105,3. Área  agropecuaria,1.0,2.98,50.0,,,
12844,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Caramanta,2019,5.555795,-75.608295,22.0,11180.0,Permanent agriculture,6647.003507177935,3. Área  agropecuaria,2.0,3.315,50.0,,,
12845,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Caramanta,2019,5.555795,-75.608295,22.0,10791.0,Permanent agriculture,6647.003507177935,3. Área  agropecuaria,2.0,3.315,50.0,,,
12846,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Caramanta,2019,5.555795,-75.608295,22.0,8935.0,Permanent agriculture,6647.003507177935,3. Área  agropecuaria,2.0,3.315,50.0,,,
12847,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Caramanta,2020,5.561882857142857,-75.60838428571428,9.0,5069.0,Permanent agriculture,6648.960808252155,3. Área  agropecuaria,7.0,8.347142857142858,50.0,,,
12848,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Caramanta,2020,5.561882857142857,-75.60838428571428,9.0,4863.0,Permanent agriculture,6648.960808252155,3. Área  agropecuaria,7.0,8.347142857142858,50.0,,,
12849,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Caramanta,2020,5.561882857142857,-75.60838428571428,9.0,4064.0,Permanent agriculture,6648.960808252155,3. Área  agropecuaria,7.0,8.347142857142858,50.0,,,
12850,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2021,6.55,-75.68,45.0,22610.0,Permanent agriculture,6577.325091009635,3. Área  agropecuaria,,,,,,
12851,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2021,6.55,-75.68,45.0,21507.0,Permanent agriculture,6577.325091009635,3. Área  agropecuaria,,,,,,
12852,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2021,6.55,-75.68,45.0,18691.0,Permanent agriculture,6577.325091009635,3. Área  agropecuaria,,,,,,
12853,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2022,6.55,-75.68,59.0,31751.0,Permanent agriculture,6407.622491113395,3. Área  agropecuaria,,,,,,
12854,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2022,6.55,-75.68,59.0,31198.0,Permanent agriculture,6407.622491113395,3. Área  agropecuaria,,,,,,
12855,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2022,6.55,-75.68,59.0,28046.0,Permanent agriculture,6407.622491113395,3. Área  agropecuaria,,,,,,
12856,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2023,6.55,-75.68,15.0,7827.0,Permanent agriculture,6339.279775042767,3. Área  agropecuaria,,,,,,
12857,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2023,6.55,-75.68,15.0,7560.0,Permanent agriculture,6339.279775042767,3. Área  agropecuaria,,,,,,
12858,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2023,6.55,-75.68,15.0,6600.0,Permanent agriculture,6339.279775042767,3. Área  agropecuaria,,,,,,
12859,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2024,6.55,-75.68,13.0,7073.0,Permanent agriculture,6366.9549417176195,3. Área  agropecuaria,,,,,,
12860,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2024,6.55,-75.68,13.0,6992.0,Permanent agriculture,6366.9549417176195,3. Área  agropecuaria,,,,,,
12861,Regional,GFW+MapBiomas,Colombia,Antioquia,Caramanta,2024,6.55,-75.68,13.0,6484.0,Permanent agriculture,6366.9549417176195,3. Área  agropecuaria,,,,,,
12865,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2001,6.55,-75.68,181.0,101881.0,Permanent agriculture,31498.03175203631,3. Área  agropecuaria,,,,,,
12866,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2001,6.55,-75.68,181.0,101525.0,Permanent agriculture,31498.03175203631,3. Área  agropecuaria,,,,,,
12867,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2001,6.55,-75.68,181.0,98601.0,Permanent agriculture,31498.03175203631,3. Área  agropecuaria,,,,,,
12868,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2002,6.55,-75.68,117.0,65740.0,Permanent agriculture,31684.957071079312,3. Área  agropecuaria,,,,,,
12869,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2002,6.55,-75.68,117.0,65522.0,Permanent agriculture,31684.957071079312,3. Área  agropecuaria,,,,,,
12870,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2002,6.55,-75.68,117.0,63030.0,Permanent agriculture,31684.957071079312,3. Área  agropecuaria,,,,,,
12871,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2003,6.55,-75.68,21.0,13711.0,Permanent agriculture,31836.6285506022,3. Área  agropecuaria,,,,,,
12872,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2003,6.55,-75.68,21.0,13643.0,Permanent agriculture,31836.6285506022,3. Área  agropecuaria,,,,,,
12873,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2003,6.55,-75.68,21.0,13400.0,Permanent agriculture,31836.6285506022,3. Área  agropecuaria,,,,,,
12874,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2004,6.55,-75.68,287.0,153554.0,Permanent agriculture,31861.965332389318,3. Área  agropecuaria,,,,,,
12875,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2004,6.55,-75.68,287.0,152368.0,Permanent agriculture,31861.965332389318,3. Área  agropecuaria,,,,,,
12876,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2004,6.55,-75.68,287.0,144453.0,Permanent agriculture,31861.965332389318,3. Área  agropecuaria,,,,,,
12877,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2005,6.55,-75.68,118.0,72817.0,Permanent agriculture,31839.983504752607,3. Área  agropecuaria,,,,,,
12878,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2005,6.55,-75.68,118.0,72677.0,Permanent agriculture,31839.983504752607,3. Área  agropecuaria,,,,,,
12879,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2005,6.55,-75.68,118.0,71047.0,Permanent agriculture,31839.983504752607,3. Área  agropecuaria,,,,,,
12880,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2006,6.55,-75.68,73.0,46178.0,Permanent agriculture,31825.09704242961,3. Área  agropecuaria,,,,,,
12881,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2006,6.55,-75.68,73.0,45857.0,Permanent agriculture,31825.09704242961,3. Área  agropecuaria,,,,,,
12882,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2006,6.55,-75.68,73.0,45027.0,Permanent agriculture,31825.09704242961,3. Área  agropecuaria,,,,,,
12883,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2007,6.55,-75.68,168.0,101310.0,Permanent agriculture,31848.663228825004,3. Área  agropecuaria,,,,,,
12884,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2007,6.55,-75.68,168.0,101158.0,Permanent agriculture,31848.663228825004,3. Área  agropecuaria,,,,,,
12885,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2007,6.55,-75.68,168.0,98510.0,Permanent agriculture,31848.663228825004,3. Área  agropecuaria,,,,,,
12886,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2008,6.55,-75.68,82.0,50238.0,Permanent agriculture,31940.17633497713,3. Área  agropecuaria,,,,,,
12887,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2008,6.55,-75.68,82.0,50155.0,Permanent agriculture,31940.17633497713,3. Área  agropecuaria,,,,,,
12888,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2008,6.55,-75.68,82.0,47913.0,Permanent agriculture,31940.17633497713,3. Área  agropecuaria,,,,,,
12889,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2009,6.55,-75.68,178.0,115565.0,Permanent agriculture,32117.003480777763,3. Área  agropecuaria,,,,,,
12890,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2009,6.55,-75.68,178.0,115439.0,Permanent agriculture,32117.003480777763,3. Área  agropecuaria,,,,,,
12891,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2009,6.55,-75.68,178.0,113010.0,Permanent agriculture,32117.003480777763,3. Área  agropecuaria,,,,,,
12892,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2010,6.55,-75.68,256.0,171961.0,Permanent agriculture,32373.741114658325,3. Área  agropecuaria,,,,,,
12893,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2010,6.55,-75.68,256.0,170650.0,Permanent agriculture,32373.741114658325,3. Área  agropecuaria,,,,,,
12894,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2010,6.55,-75.68,256.0,165182.0,Permanent agriculture,32373.741114658325,3. Área  agropecuaria,,,,,,
12895,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2011,6.55,-75.68,39.0,27472.0,Permanent agriculture,32345.032587656453,3. Área  agropecuaria,,,,,,
12896,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2011,6.55,-75.68,39.0,27406.0,Permanent agriculture,32345.032587656453,3. Área  agropecuaria,,,,,,
12897,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2011,6.55,-75.68,39.0,26353.0,Permanent agriculture,32345.032587656453,3. Área  agropecuaria,,,,,,
12898,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2012,7.794903333333333,-76.79938333333332,348.0,203851.0,Permanent agriculture,32488.910190085735,3. Área  agropecuaria,6.0,4.211666666666667,50.0,,,
12899,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2012,7.794903333333333,-76.79938333333332,348.0,201439.0,Permanent agriculture,32488.910190085735,3. Área  agropecuaria,6.0,4.211666666666667,50.0,,,
12900,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2012,7.794903333333333,-76.79938333333332,348.0,186971.0,Permanent agriculture,32488.910190085735,3. Área  agropecuaria,6.0,4.211666666666667,50.0,,,
12901,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2013,7.815801666666666,-76.77793333333334,131.0,74772.0,Permanent agriculture,32601.518099637997,3. Área  agropecuaria,6.0,4.833333333333333,50.0,,,
12902,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2013,7.815801666666666,-76.77793333333334,131.0,73421.0,Permanent agriculture,32601.518099637997,3. Área  agropecuaria,6.0,4.833333333333333,50.0,,,
12903,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2013,7.815801666666666,-76.77793333333334,131.0,64619.0,Permanent agriculture,32601.518099637997,3. Área  agropecuaria,6.0,4.833333333333333,50.0,,,
12904,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2014,7.7970444444444444,-76.72796222222222,46.0,30380.0,Permanent agriculture,32638.19672197673,3. Área  agropecuaria,9.0,5.035555555555556,52.77777777777778,,,
12905,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2014,7.7970444444444444,-76.72796222222222,46.0,29222.0,Permanent agriculture,32638.19672197673,3. Área  agropecuaria,9.0,5.035555555555556,52.77777777777778,,,
12906,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2014,7.7970444444444444,-76.72796222222222,46.0,25989.0,Permanent agriculture,32638.19672197673,3. Área  agropecuaria,9.0,5.035555555555556,52.77777777777778,,,
12907,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2015,7.819349375,-76.772231875,44.0,22171.0,Permanent agriculture,32789.86675495406,3. Área  agropecuaria,16.0,7.245,50.0,,,
12908,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2015,7.819349375,-76.772231875,44.0,21395.0,Permanent agriculture,32789.86675495406,3. Área  agropecuaria,16.0,7.245,50.0,,,
12909,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2015,7.819349375,-76.772231875,44.0,18882.0,Permanent agriculture,32789.86675495406,3. Área  agropecuaria,16.0,7.245,50.0,,,
12910,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2016,7.809080833333333,-76.70900916666666,138.0,90606.0,Permanent agriculture,32990.266937680855,3. Área  agropecuaria,12.0,6.009166666666666,50.0,,,
12911,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2016,7.809080833333333,-76.70900916666666,138.0,89216.0,Permanent agriculture,32990.266937680855,3. Área  agropecuaria,12.0,6.009166666666666,50.0,,,
12912,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2016,7.809080833333333,-76.70900916666666,138.0,83196.0,Permanent agriculture,32990.266937680855,3. Área  agropecuaria,12.0,6.009166666666666,50.0,,,
12913,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2017,7.7857,-76.76768799999999,177.0,115182.0,Permanent agriculture,32977.50816114897,3. Área  agropecuaria,5.0,3.5840000000000005,50.0,,,
12914,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2017,7.7857,-76.76768799999999,177.0,113908.0,Permanent agriculture,32977.50816114897,3. Área  agropecuaria,5.0,3.5840000000000005,50.0,,,
12915,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2017,7.7857,-76.76768799999999,177.0,107717.0,Permanent agriculture,32977.50816114897,3. Área  agropecuaria,5.0,3.5840000000000005,50.0,,,
12916,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2018,7.826806315789473,-76.76699,198.0,135512.0,Permanent agriculture,32984.49576656884,3. Área  agropecuaria,19.0,6.00421052631579,48.68421052631579,,,
12917,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2018,7.826806315789473,-76.76699,198.0,134982.0,Permanent agriculture,32984.49576656884,3. Área  agropecuaria,19.0,6.00421052631579,48.68421052631579,,,
12918,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2018,7.826806315789473,-76.76699,198.0,132393.0,Permanent agriculture,32984.49576656884,3. Área  agropecuaria,19.0,6.00421052631579,48.68421052631579,,,
12919,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2019,7.842209166666667,-76.78360166666667,143.0,128591.0,Wildfire,33068.39006564127,3. Área  agropecuaria,12.0,6.168333333333333,50.0,,,
12920,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2019,7.842209166666667,-76.78360166666667,143.0,128160.0,Wildfire,33068.39006564127,3. Área  agropecuaria,12.0,6.168333333333333,50.0,,,
12921,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2019,7.842209166666667,-76.78360166666667,143.0,125540.0,Wildfire,33068.39006564127,3. Área  agropecuaria,12.0,6.168333333333333,50.0,,,
12922,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2020,7.7976262499999995,-76.6728025,58.0,39974.0,Permanent agriculture,32969.249219608035,3. Área  agropecuaria,8.0,4.7875000000000005,50.0,,,
12923,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2020,7.7976262499999995,-76.6728025,58.0,39377.0,Permanent agriculture,32969.249219608035,3. Área  agropecuaria,8.0,4.7875000000000005,50.0,,,
12924,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2020,7.7976262499999995,-76.6728025,58.0,37085.0,Permanent agriculture,32969.249219608035,3. Área  agropecuaria,8.0,4.7875000000000005,50.0,,,
12925,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2021,7.862349999999999,-76.78255333333334,90.0,57171.0,Permanent agriculture,32849.03034017044,3. Área  agropecuaria,3.0,4.236666666666666,50.0,,,
12926,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2021,7.862349999999999,-76.78255333333334,90.0,54877.0,Permanent agriculture,32849.03034017044,3. Área  agropecuaria,3.0,4.236666666666666,50.0,,,
12927,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Carepa,2021,7.862349999999999,-76.78255333333334,90.0,51075.0,Permanent agriculture,32849.03034017044,3. Área  agropecuaria,3.0,4.236666666666666,50.0,,,
12928,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2022,6.55,-75.68,171.0,107459.0,Permanent agriculture,32781.34280914685,3. Área  agropecuaria,,,,,,
12929,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2022,6.55,-75.68,171.0,104715.0,Permanent agriculture,32781.34280914685,3. Área  agropecuaria,,,,,,
12930,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2022,6.55,-75.68,171.0,90041.0,Permanent agriculture,32781.34280914685,3. Área  agropecuaria,,,,,,
12931,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2023,6.55,-75.68,149.0,86503.0,Permanent agriculture,32897.31181332144,3. Área  agropecuaria,,,,,,
12932,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2023,6.55,-75.68,149.0,82889.0,Permanent agriculture,32897.31181332144,3. Área  agropecuaria,,,,,,
12933,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2023,6.55,-75.68,149.0,66908.0,Permanent agriculture,32897.31181332144,3. Área  agropecuaria,,,,,,
12934,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2024,6.55,-75.68,354.0,231136.0,Permanent agriculture,33041.385765549945,3. Área  agropecuaria,,,,,,
12935,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2024,6.55,-75.68,354.0,224953.0,Permanent agriculture,33041.385765549945,3. Área  agropecuaria,,,,,,
12936,Regional,GFW+MapBiomas,Colombia,Antioquia,Carepa,2024,6.55,-75.68,354.0,204265.0,Permanent agriculture,33041.385765549945,3. Área  agropecuaria,,,,,,
12940,Regional,MapBiomas,Colombia,Antioquia,Carmen De Viboral,2001,6.55,-75.68,,,,15653.447359411122,3. Área  agropecuaria,,,,,,
12941,Regional,MapBiomas,Colombia,Antioquia,Carmen De Viboral,2002,6.55,-75.68,,,,15052.358685424582,3. Área  agropecuaria,,,,,,
12942,Regional,MapBiomas,Colombia,Antioquia,Carmen De Viboral,2003,6.55,-75.68,,,,14879.11578351412,3. Área  agropecuaria,,,,,,
12943,Regional,MapBiomas,Colombia,Antioquia,Carmen De Viboral,2004,6.55,-75.68,,,,14284.5859237727,3. Área  agropecuaria,,,,,,
12944,Regional,MapBiomas,Colombia,Antioquia,Carmen De Viboral,2005,6.55,-75.68,,,,14152.144895202206,3. Área  agropecuaria,,,,,,
12945,Regional,MapBiomas,Colombia,Antioquia,Carmen De Viboral,2006,6.55,-75.68,,,,14062.190409075367,3. Área  agropecuaria,,,,,,
12946,Regional,MapBiomas,Colombia,Antioquia,Carmen De Viboral,2007,6.55,-75.68,,,,14047.971592443299,3. Área  agropecuaria,,,,,,
12947,Regional,MapBiomas,Colombia,Antioquia,Carmen De Viboral,2008,6.55,-75.68,,,,14198.961409276752,3. Área  agropecuaria,,,,,,
12948,Regional,MapBiomas,Colombia,Antioquia,Carmen De Viboral,2009,6.55,-75.68,,,,14308.872600249699,3. Área  agropecuaria,,,,,,
12949,Regional,MapBiomas,Colombia,Antioquia,Carmen De Viboral,2010,6.55,-75.68,,,,14356.625546984305,3. Área  agropecuaria,,,,,,
