id_registro,nivel_analisis,fuente_origen,pais,departamento,municipio,anio,latitud,longitud,area_perdida_bosque_ha,emisiones_co2_mg,driver_dominante,area_transformada_ha,clase_transformacion_dominante,num_focos_calor,frp_promedio,confianza_promedio_focos,porcentaje_area_forestal,area_forestal_ha,deforestacion_anual_ha_owid,es_agregado_regional,area_perdida_bosque_ha_atipico,emisiones_co2_mg_atipico,area_transformada_ha_atipico,num_focos_calor_atipico
237,Global,GFW+FAO_SDG+OWID,Colombia,,,2020,,,324203.0,180368193.0,Agricultura permanente,,,,,,54.19,60123.28,133420.0,False,True,True,False,False
238,Global,GFW,Colombia,,,2021,,,265161.0,162806148.0,Agricultura permanente,,,,,,,,,False,True,True,False,False
239,Global,GFW,Colombia,,,2021,,,265161.0,159804739.0,Agricultura permanente,,,,,,,,,False,True,True,False,False
240,Global,GFW,Colombia,,,2021,,,265161.0,152650901.0,Agricultura permanente,,,,,,,,,False,True,True,False,False
241,Global,GFW,Colombia,,,2022,,,265730.0,165282644.0,Agricultura permanente,,,,,,,,,False,True,True,False,False
242,Global,GFW,Colombia,,,2022,,,265730.0,161897526.0,Agricultura permanente,,,,,,,,,False,True,True,False,False
243,Global,GFW,Colombia,,,2022,,,265730.0,154097246.0,Agricultura permanente,,,,,,,,,False,True,True,False,False
244,Global,GFW,Colombia,,,2023,,,196634.0,119317313.0,Agricultura permanente,,,,,,,,,False,True,True,False,False
245,Global,GFW,Colombia,,,2023,,,196634.0,115354486.0,Agricultura permanente,,,,,,,,,False,True,True,False,False
246,Global,GFW,Colombia,,,2023,,,196634.0,106492306.0,Agricultura permanente,,,,,,,,,False,True,True,False,False
247,Global,GFW,Colombia,,,2024,,,213030.0,131168013.0,Agricultura permanente,,,,,,,,,False,True,True,False,False
248,Global,GFW,Colombia,,,2024,,,213030.0,127038076.0,Agricultura permanente,,,,,,,,,False,True,True,False,False
249,Global,GFW,Colombia,,,2024,,,213030.0,118413961.0,Agricultura permanente,,,,,,,,,False,True,True,False,False
250,Global,FAO_SDG+OWID,Comoros,,,2010,,,,,,,,,,,20.04,37.3,550.0,False,False,False,False,False
251,Global,FAO_SDG+OWID,Comoros,,,2015,,,,,,,,,,,18.57,34.56,440.0,False,False,False,False,False
252,Global,FAO_SDG+OWID,Comoros,,,2020,,,,,,,,,,,17.66,32.87,0.0,False,False,False,False,False
253,Global,FAO_SDG+OWID,Congo,,,2010,,,,,,,,,,,64.47,22015.0,20340.0,False,False,False,False,False
254,Global,FAO_SDG+OWID,Congo,,,2015,,,,,,,,,,,64.17,21913.3,25900.0,False,False,False,False,False
255,Global,FAO_SDG+OWID,Congo,,,2020,,,,,,,,,,,63.79,21783.8,0.0,False,False,False,False,False
256,Global,FAO_SDG,Cook Islands,,,2010,,,,,,,,,,,64.96,15.59,,False,False,False,False,False
257,Global,FAO_SDG,Cook Islands,,,2015,,,,,,,,,,,64.96,15.59,,False,False,False,False,False
258,Global,FAO_SDG,Cook Islands,,,2020,,,,,,,,,,,64.96,15.59,,False,False,False,False,False
259,Global,FAO_SDG+OWID,Costa Rica,,,2010,,,,,,,,,,,56.42,2880.75,10030.0,False,False,False,False,False
260,Global,FAO_SDG+OWID,Costa Rica,,,2015,,,,,,,,,,,57.86,2954.46,4500.0,False,False,False,False,False
261,Global,FAO_SDG+OWID,Costa Rica,,,2020,,,,,,,,,,,58.21,2972.05,4500.0,False,False,False,False,False
262,Global,OWID,Cote d'Ivoire,,,2010,,,,,,,,,,,,,139760.0,False,False,False,False,False
263,Global,OWID,Cote d'Ivoire,,,2015,,,,,,,,,,,,,116050.0,False,False,False,False,False
264,Global,OWID,Cote d'Ivoire,,,2020,,,,,,,,,,,,,92340.0,False,False,False,False,False
265,Global,FAO_SDG+OWID,Croatia,,,2010,,,,,,,,,,,34.31,1920.0,90.0,False,False,False,False,False
266,Global,FAO_SDG+OWID,Croatia,,,2015,,,,,,,,,,,34.34,1922.0,50.0,False,False,False,False,False
267,Global,FAO_SDG+OWID,Croatia,,,2020,,,,,,,,,,,34.66,1939.6,40.0,False,False,False,False,False
268,Global,FAO_SDG+OWID,Cuba,,,2010,,,,,,,,,,,30.15,3209.35,0.0,False,False,False,False,False
269,Global,FAO_SDG+OWID,Cuba,,,2015,,,,,,,,,,,33.8,3519.0,0.0,False,False,False,False,False
270,Global,FAO_SDG+OWID,Cuba,,,2020,,,,,,,,,,,34.79,3611.43,0.0,False,False,False,False,False
271,Global,FAO_SDG,Curaçao,,,2010,,,,,,,,,,,0.16,0.07,,False,False,False,False,False
272,Global,FAO_SDG,Curaçao,,,2015,,,,,,,,,,,0.16,0.07,,False,False,False,False,False
273,Global,FAO_SDG,Curaçao,,,2020,,,,,,,,,,,0.16,0.07,,False,False,False,False,False
274,Global,FAO_SDG,Cyprus,,,2010,,,,,,,,,,,18.71,172.84,,False,False,False,False,False
275,Global,FAO_SDG,Cyprus,,,2015,,,,,,,,,,,18.69,172.71,,False,False,False,False,False
276,Global,FAO_SDG,Cyprus,,,2020,,,,,,,,,,,18.67,172.54,,False,False,False,False,False
277,Global,FAO_SDG+OWID,Czechia,,,2010,,,,,,,,,,,37.29,2880.01,780.0,False,False,False,False,False
278,Global,FAO_SDG+OWID,Czechia,,,2015,,,,,,,,,,,37.47,2892.91,2640.0,False,False,False,False,False
279,Global,FAO_SDG+OWID,Czechia,,,2020,,,,,,,,,,,37.87,2923.16,2640.0,False,False,False,False,False
280,Global,FAO_SDG,Côte d'Ivoire,,,2010,,,,,,,,,,,15.72,4997.81,,False,False,False,False,False
281,Global,FAO_SDG,Côte d'Ivoire,,,2015,,,,,,,,,,,13.99,4448.52,,False,False,False,False,False
282,Global,FAO_SDG,Côte d'Ivoire,,,2020,,,,,,,,,,,13.14,4178.24,,False,False,False,False,False
283,Global,FAO_SDG,Democratic People's Republic of Korea,,,2010,,,,,,,,,,,62.77,7557.61,,False,False,False,False,False
284,Global,FAO_SDG,Democratic People's Republic of Korea,,,2015,,,,,,,,,,,63.24,7614.38,,False,False,False,False,False
285,Global,FAO_SDG,Democratic People's Republic of Korea,,,2020,,,,,,,,,,,63.71,7671.15,,False,False,False,False,False
286,Global,OWID,Democratic Republic of Congo,,,2010,,,,,,,,,,,,,1006340.0,False,False,False,False,False
287,Global,OWID,Democratic Republic of Congo,,,2015,,,,,,,,,,,,,283970.0,False,False,False,False,False
288,Global,OWID,Democratic Republic of Congo,,,2020,,,,,,,,,,,,,283500.0,False,False,False,False,False
289,Global,FAO_SDG,Democratic Republic of the Congo,,,2010,,,,,,,,,,,64.86,147040.44,,False,False,False,False,False
290,Global,FAO_SDG,Democratic Republic of the Congo,,,2015,,,,,,,,,,,62.64,142017.96,,False,False,False,False,False
291,Global,FAO_SDG,Democratic Republic of the Congo,,,2020,,,,,,,,,,,62.02,140603.51,,False,False,False,False,False
292,Global,FAO_SDG+OWID,Denmark,,,2010,,,,,,,,,,,14.66,586.34,260.0,False,False,False,False,False
293,Global,FAO_SDG+OWID,Denmark,,,2015,,,,,,,,,,,15.61,624.26,620.0,False,False,False,False,False
294,Global,FAO_SDG+OWID,Denmark,,,2020,,,,,,,,,,,15.82,632.71,1230.0,False,False,False,False,False
295,Global,FAO_SDG+OWID,Djibouti,,,2010,,,,,,,,,,,0.24,5.6,0.0,False,False,False,False,False
296,Global,FAO_SDG+OWID,Djibouti,,,2015,,,,,,,,,,,0.24,5.65,0.0,False,False,False,False,False
297,Global,FAO_SDG+OWID,Djibouti,,,2020,,,,,,,,,,,0.25,5.88,0.0,False,False,False,False,False
298,Global,FAO_SDG+OWID,Dominica,,,2010,,,,,,,,,,,77.81,58.36,40.0,False,False,False,False,False
299,Global,FAO_SDG+OWID,Dominica,,,2015,,,,,,,,,,,77.07,57.8,40.0,False,False,False,False,False
300,Global,FAO_SDG+OWID,Dominica,,,2020,,,,,,,,,,,76.76,57.57,40.0,False,False,False,False,False
301,Global,FAO_SDG+OWID,Dominican Republic,,,2010,,,,,,,,,,,45.26,2186.28,13410.0,False,False,False,False,False
302,Global,FAO_SDG+OWID,Dominican Republic,,,2015,,,,,,,,,,,45.85,2214.83,22810.0,False,False,False,False,False
303,Global,FAO_SDG+OWID,Dominican Republic,,,2020,,,,,,,,,,,46.15,2224.35,24620.0,False,False,False,False,False
304,Global,OWID,East Timor,,,2015,,,,,,,,,,,,,710.0,False,False,False,False,False
305,Global,FAO_SDG,Eastern Africa,,,2010,,,,,,,,,,,31.05,212339.58,,False,False,False,False,False
306,Global,FAO_SDG,Eastern Africa,,,2015,,,,,,,,,,,29.98,205076.78,,False,False,False,False,False
307,Global,FAO_SDG,Eastern Africa,,,2020,,,,,,,,,,,29.09,199232.49,,False,False,False,False,False
308,Global,FAO_SDG,Eastern Asia,,,2010,,,,,,,,,,,21.94,253704.89,,False,False,False,False,False
309,Global,FAO_SDG,Eastern Asia,,,2015,,,,,,,,,,,22.77,263367.96,,False,False,False,False,False
310,Global,FAO_SDG,Eastern Asia,,,2020,,,,,,,,,,,23.53,272164.48,,False,False,False,False,False
311,Global,FAO_SDG,Eastern Asia and South-eastern Asia,,,2010,,,,,,,,,,,29.2,466441.65,,False,False,False,False,False
312,Global,FAO_SDG,Eastern Asia and South-eastern Asia,,,2015,,,,,,,,,,,29.59,472666.79,,False,False,False,False,False
313,Global,FAO_SDG,Eastern Asia and South-eastern Asia,,,2020,,,,,,,,,,,30.06,480239.54,,False,False,False,False,False
314,Global,FAO_SDG,Eastern Europe,,,2010,,,,,,,,,,,48.0,866479.74,,False,False,False,False,False
315,Global,FAO_SDG,Eastern Europe,,,2015,,,,,,,,,,,48.13,868955.51,,False,False,False,False,False
316,Global,FAO_SDG,Eastern Europe,,,2020,,,,,,,,,,,48.45,874749.08,,False,False,False,False,False
317,Global,FAO_SDG+OWID,Ecuador,,,2010,,,,,,,,,,,52.46,13028.37,97210.0,False,False,False,False,False
318,Global,FAO_SDG+OWID,Ecuador,,,2015,,,,,,,,,,,51.62,12819.2,89740.0,False,False,False,False,False
319,Global,FAO_SDG,Ecuador,,,2020,,,,,,,,,,,50.17,12461.09,,False,False,False,False,False
320,Global,FAO_SDG,Egypt,,,2010,,,,,,,,,,,0.0,4.08,,False,False,False,False,False
321,Global,FAO_SDG,Egypt,,,2015,,,,,,,,,,,0.0,4.08,,False,False,False,False,False
322,Global,FAO_SDG,Egypt,,,2020,,,,,,,,,,,0.0,4.08,,False,False,False,False,False
323,Global,FAO_SDG+OWID,El Salvador,,,2010,,,,,,,,,,,32.63,676.11,4940.0,False,False,False,False,False
324,Global,FAO_SDG+OWID,El Salvador,,,2015,,,,,,,,,,,32.65,676.49,4940.0,False,False,False,False,False
325,Global,FAO_SDG+OWID,El Salvador,,,2020,,,,,,,,,,,32.85,680.66,4940.0,False,False,False,False,False
326,Global,FAO_SDG+OWID,Equatorial Guinea,,,2010,,,,,,,,,,,90.29,2532.58,8360.0,False,False,False,False,False
327,Global,FAO_SDG+OWID,Equatorial Guinea,,,2015,,,,,,,,,,,88.78,2490.22,8300.0,False,False,False,False,False
328,Global,FAO_SDG+OWID,Equatorial Guinea,,,2020,,,,,,,,,,,87.29,2448.42,8360.0,False,False,False,False,False
329,Global,FAO_SDG+OWID,Eritrea,,,2010,,,,,,,,,,,12.65,1531.72,8470.0,False,False,False,False,False
330,Global,FAO_SDG,Eritrea,,,2015,,,,,,,,,,,12.4,1501.82,,False,False,False,False,False
331,Global,FAO_SDG,Eritrea,,,2020,,,,,,,,,,,12.16,1471.92,,False,False,False,False,False
332,Global,FAO_SDG+OWID,Estonia,,,2010,,,,,,,,,,,55.11,2336.02,8540.0,False,False,False,False,False
333,Global,FAO_SDG+OWID,Estonia,,,2015,,,,,,,,,,,55.7,2421.42,2240.0,False,False,False,False,False
334,Global,FAO_SDG+OWID,Estonia,,,2020,,,,,,,,,,,57.17,2443.87,720.0,False,False,False,False,False
335,Global,FAO_SDG+OWID,Eswatini,,,2010,,,,,,,,,,,26.49,455.57,1500.0,False,False,False,False,False
336,Global,FAO_SDG+OWID,Eswatini,,,2015,,,,,,,,,,,26.05,448.07,1500.0,False,False,False,False,False
337,Global,FAO_SDG+OWID,Eswatini,,,2020,,,,,,,,,,,25.61,440.57,1500.0,False,False,False,False,False
338,Global,FAO_SDG+OWID,Ethiopia,,,2010,,,,,,,,,,,24.0,27081.4,81030.0,False,False,False,False,False
339,Global,FAO_SDG+OWID,Ethiopia,,,2015,,,,,,,,,,,23.74,26786.2,38190.0,False,False,False,False,False
340,Global,FAO_SDG+OWID,Ethiopia,,,2020,,,,,,,,,,,23.72,26766.7,38190.0,False,False,False,False,False
341,Global,FAO_SDG+OWID,Europe,,,2010,,,,,,,,,,,46.13,1020628.76,168920.0,True,False,False,False,False
342,Global,FAO_SDG+OWID,Europe,,,2015,,,,,,,,,,,46.31,1024557.93,197770.0,True,False,False,False,False
343,Global,FAO_SDG+OWID,Europe,,,2020,,,,,,,,,,,46.7,1033100.4,87310.0,True,False,False,False,False
344,Global,OWID,European Union (27),,,2010,,,,,,,,,,,,,154200.0,False,False,False,False,False
345,Global,OWID,European Union (27),,,2015,,,,,,,,,,,,,185310.0,False,False,False,False,False
346,Global,OWID,European Union (27),,,2020,,,,,,,,,,,,,78990.0,False,False,False,False,False
347,Global,OWID,Falkland Islands,,,2010,,,,,,,,,,,,,0.0,False,False,False,False,False
348,Global,OWID,Falkland Islands,,,2015,,,,,,,,,,,,,0.0,False,False,False,False,False
349,Global,OWID,Falkland Islands,,,2020,,,,,,,,,,,,,0.0,False,False,False,False,False
350,Global,FAO_SDG,Falkland Islands (Malvinas),,,2010,,,,,,,,,,,0.0,0.0,,False,False,False,False,False
351,Global,FAO_SDG,Falkland Islands (Malvinas),,,2015,,,,,,,,,,,0.0,0.0,,False,False,False,False,False
352,Global,FAO_SDG,Falkland Islands (Malvinas),,,2020,,,,,,,,,,,0.0,0.0,,False,False,False,False,False
353,Global,FAO_SDG+OWID,Faroe Islands,,,2010,,,,,,,,,,,0.06,0.08,0.0,False,False,False,False,False
354,Global,FAO_SDG+OWID,Faroe Islands,,,2015,,,,,,,,,,,0.06,0.08,0.0,False,False,False,False,False
355,Global,FAO_SDG+OWID,Faroe Islands,,,2020,,,,,,,,,,,0.06,0.08,0.0,False,False,False,False,False
356,Global,FAO_SDG,Fiji,,,2010,,,,,,,,,,,58.41,1067.11,,False,False,False,False,False
357,Global,FAO_SDG,Fiji,,,2015,,,,,,,,,,,59.68,1090.28,,False,False,False,False,False
358,Global,FAO_SDG,Fiji,,,2020,,,,,,,,,,,60.94,1113.44,,False,False,False,False,False
359,Global,FAO_SDG+OWID,Finland,,,2010,,,,,,,,,,,73.19,22242.0,20840.0,False,False,False,False,False
360,Global,FAO_SDG+OWID,Finland,,,2015,,,,,,,,,,,73.74,22409.0,19920.0,False,False,False,False,False
361,Global,FAO_SDG+OWID,Finland,,,2020,,,,,,,,,,,74.17,22543.0,0.0,False,False,False,False,False
362,Global,FAO_SDG,France,,,2010,,,,,,,,,,,30.46,16419.0,,False,False,False,False,False
363,Global,FAO_SDG,France,,,2015,,,,,,,,,,,31.24,16836.0,,False,False,False,False,False
364,Global,FAO_SDG,France,,,2020,,,,,,,,,,,32.19,17348.0,,False,False,False,False,False
365,Global,FAO_SDG,French Guiana,,,2010,,,,,,,,,,,97.09,8036.5,,False,False,False,False,False
366,Global,FAO_SDG,French Guiana,,,2015,,,,,,,,,,,96.85,8020.0,,False,False,False,False,False
367,Global,FAO_SDG,French Guiana,,,2020,,,,,,,,,,,96.64,8002.85,,False,False,False,False,False
368,Global,FAO_SDG,French Polynesia,,,2010,,,,,,,,,,,43.06,149.46,,False,False,False,False,False
369,Global,FAO_SDG,French Polynesia,,,2015,,,,,,,,,,,43.06,149.46,,False,False,False,False,False
370,Global,FAO_SDG,French Polynesia,,,2020,,,,,,,,,,,43.06,149.46,,False,False,False,False,False
371,Global,FAO_SDG,French Southern Territories,,,2010,,,,,,,,,,,,,,False,False,False,False,False
372,Global,FAO_SDG,French Southern Territories,,,2015,,,,,,,,,,,,,,False,False,False,False,False
373,Global,FAO_SDG,French Southern Territories,,,2020,,,,,,,,,,,,,,False,False,False,False,False
374,Global,FAO_SDG+OWID,Gabon,,,2010,,,,,,,,,,,91.91,23683.26,14040.0,False,False,False,False,False
375,Global,FAO_SDG+OWID,Gabon,,,2015,,,,,,,,,,,91.68,23622.63,10720.0,False,False,False,False,False
376,Global,FAO_SDG+OWID,Gabon,,,2020,,,,,,,,,,,91.55,23588.97,10720.0,False,False,False,False,False
377,Global,FAO_SDG+OWID,Gambia,,,2010,,,,,,,,,,,29.64,300.0,5790.0,False,False,False,False,False
378,Global,FAO_SDG+OWID,Gambia,,,2015,,,,,,,,,,,26.79,271.07,5790.0,False,False,False,False,False
379,Global,FAO_SDG+OWID,Gambia,,,2020,,,,,,,,,,,23.93,242.14,6930.0,False,False,False,False,False
380,Global,FAO_SDG+OWID,Georgia,,,2010,,,,,,,,,,,44.62,3100.5,0.0,False,False,False,False,False
381,Global,FAO_SDG+OWID,Georgia,,,2015,,,,,,,,,,,44.62,3100.5,0.0,False,False,False,False,False
382,Global,FAO_SDG+OWID,Georgia,,,2020,,,,,,,,,,,44.62,3100.5,0.0,False,False,False,False,False
383,Global,FAO_SDG+OWID,Germany,,,2010,,,,,,,,,,,32.73,11409.0,5800.0,False,False,False,False,False
384,Global,FAO_SDG+OWID,Germany,,,2015,,,,,,,,,,,32.77,11433.4,4200.0,False,False,False,False,False
385,Global,FAO_SDG+OWID,Germany,,,2020,,,,,,,,,,,32.79,11457.4,3200.0,False,False,False,False,False
386,Global,FAO_SDG,Ghana,,,2010,,,,,,,,,,,28.66,6520.56,,False,False,False,False,False
387,Global,FAO_SDG,Ghana,,,2015,,,,,,,,,,,29.44,6699.16,,False,False,False,False,False
388,Global,FAO_SDG,Ghana,,,2020,,,,,,,,,,,30.23,6877.76,,False,False,False,False,False
389,Global,FAO_SDG+OWID,Gibraltar,,,2010,,,,,,,,,,,0.0,0.0,0.0,False,False,False,False,False
390,Global,FAO_SDG+OWID,Gibraltar,,,2015,,,,,,,,,,,0.0,0.0,0.0,False,False,False,False,False
391,Global,FAO_SDG+OWID,Gibraltar,,,2020,,,,,,,,,,,0.0,0.0,0.0,False,False,False,False,False
392,Global,FAO_SDG,Greece,,,2010,,,,,,,,,,,28.87,3720.8,,False,False,False,False,False
393,Global,FAO_SDG,Greece,,,2015,,,,,,,,,,,31.79,4098.0,,False,False,False,False,False
394,Global,FAO_SDG,Greece,,,2020,,,,,,,,,,,36.95,4762.8,,False,False,False,False,False
395,Global,FAO_SDG+OWID,Greenland,,,2010,,,,,,,,,,,0.0,0.22,0.0,False,False,False,False,False
396,Global,FAO_SDG+OWID,Greenland,,,2015,,,,,,,,,,,0.0,0.22,0.0,False,False,False,False,False
397,Global,FAO_SDG+OWID,Greenland,,,2020,,,,,,,,,,,0.0,0.22,0.0,False,False,False,False,False
398,Global,FAO_SDG,Grenada,,,2010,,,,,,,,,,,52.06,17.7,,False,False,False,False,False
399,Global,FAO_SDG,Grenada,,,2015,,,,,,,,,,,52.06,17.7,,False,False,False,False,False
400,Global,FAO_SDG,Grenada,,,2020,,,,,,,,,,,52.06,17.7,,False,False,False,False,False
401,Global,FAO_SDG,Guadeloupe,,,2010,,,,,,,,,,,42.34,71.55,,False,False,False,False,False
402,Global,FAO_SDG,Guadeloupe,,,2015,,,,,,,,,,,45.0,72.9,,False,False,False,False,False
403,Global,FAO_SDG,Guadeloupe,,,2020,,,,,,,,,,,45.83,74.25,,False,False,False,False,False
404,Global,FAO_SDG,Guam,,,2010,,,,,,,,,,,44.44,24.0,,False,False,False,False,False
405,Global,FAO_SDG,Guam,,,2015,,,,,,,,,,,52.35,28.27,,False,False,False,False,False
406,Global,FAO_SDG,Guam,,,2020,,,,,,,,,,,52.35,28.27,,False,False,False,False,False
407,Global,FAO_SDG+OWID,Guatemala,,,2010,,,,,,,,,,,35.05,3755.85,113430.0,False,False,False,False,False
408,Global,FAO_SDG+OWID,Guatemala,,,2015,,,,,,,,,,,34.26,3671.23,71560.0,False,False,False,False,False
409,Global,FAO_SDG+OWID,Guatemala,,,2020,,,,,,,,,,,33.61,3601.6,61100.0,False,False,False,False,False
410,Global,FAO_SDG,Guernsey,,,2010,,,,,,,,,,,5.83,0.37,,False,False,False,False,False
411,Global,FAO_SDG,Guernsey,,,2015,,,,,,,,,,,6.61,0.42,,False,False,False,False,False
412,Global,FAO_SDG,Guernsey,,,2020,,,,,,,,,,,7.4,0.47,,False,False,False,False,False
413,Global,FAO_SDG+OWID,Guinea,,,2010,,,,,,,,,,,23.86,5862.27,69110.0,False,False,False,False,False
414,Global,FAO_SDG+OWID,Guinea,,,2015,,,,,,,,,,,22.49,5527.28,68880.0,False,False,False,False,False
415,Global,FAO_SDG+OWID,Guinea,,,2020,,,,,,,,,,,21.13,5192.3,68000.0,False,False,False,False,False
416,Global,FAO_SDG,Guinea-Bissau,,,2010,,,,,,,,,,,76.93,2163.16,,False,False,False,False,False
417,Global,FAO_SDG,Guinea-Bissau,,,2015,,,,,,,,,,,76.17,2141.97,,False,False,False,False,False
418,Global,FAO_SDG,Guinea-Bissau,,,2020,,,,,,,,,,,75.42,2120.78,,False,False,False,False,False
419,Global,FAO_SDG+OWID,Guyana,,,2010,,,,,,,,,,,94.08,18519.81,11690.0,False,False,False,False,False
420,Global,FAO_SDG+OWID,Guyana,,,2015,,,,,,,,,,,93.78,18461.36,9200.0,False,False,False,False,False
421,Global,FAO_SDG+OWID,Guyana,,,2020,,,,,,,,,,,93.55,18415.34,7630.0,False,False,False,False,False
422,Global,FAO_SDG,Haiti,,,2010,,,,,,,,,,,13.8,380.2,,False,False,False,False,False
423,Global,FAO_SDG,Haiti,,,2015,,,,,,,,,,,13.22,364.3,,False,False,False,False,False
424,Global,FAO_SDG,Haiti,,,2020,,,,,,,,,,,13.25,365.1,,False,False,False,False,False
425,Global,FAO_SDG,Heard Island and McDonald Islands,,,2010,,,,,,,,,,,,,,False,False,False,False,False
426,Global,FAO_SDG,Heard Island and McDonald Islands,,,2015,,,,,,,,,,,,,,False,False,False,False,False
427,Global,FAO_SDG,Heard Island and McDonald Islands,,,2020,,,,,,,,,,,,,,False,False,False,False,False
428,Global,OWID,High-income countries,,,2010,,,,,,,,,,,,,713290.0,True,False,False,False,False
429,Global,OWID,High-income countries,,,2015,,,,,,,,,,,,,733370.0,True,False,False,False,False
430,Global,OWID,High-income countries,,,2020,,,,,,,,,,,,,180300.0,True,False,False,False,False
431,Global,FAO_SDG,Holy See,,,2010,,,,,,,,,,,0.0,0.0,,False,False,False,False,False
432,Global,FAO_SDG,Holy See,,,2015,,,,,,,,,,,0.0,0.0,,False,False,False,False,False
433,Global,FAO_SDG,Holy See,,,2020,,,,,,,,,,,0.0,0.0,,False,False,False,False,False
434,Global,FAO_SDG+OWID,Honduras,,,2010,,,,,,,,,,,60.28,6744.69,66490.0,False,False,False,False,False
435,Global,FAO_SDG+OWID,Honduras,,,2015,,,,,,,,,,,58.33,6527.0,102860.0,False,False,False,False,False
436,Global,FAO_SDG+OWID,Honduras,,,2020,,,,,,,,,,,54.63,6112.43,70860.0,False,False,False,False,False
437,Global,FAO_SDG+OWID,Hungary,,,2010,,,,,,,,,,,22.6,2046.39,1900.0,False,False,False,False,False
438,Global,FAO_SDG+OWID,Hungary,,,2015,,,,,,,,,,,22.58,2060.82,2840.0,False,False,False,False,False
439,Global,FAO_SDG+OWID,Hungary,,,2020,,,,,,,,,,,22.54,2057.0,1440.0,False,False,False,False,False
440,Global,FAO_SDG+OWID,Iceland,,,2010,,,,,,,,,,,0.49,48.74,0.0,False,False,False,False,False
441,Global,FAO_SDG+OWID,Iceland,,,2015,,,,,,,,,,,0.53,53.23,0.0,False,False,False,False,False
442,Global,FAO_SDG+OWID,Iceland,,,2020,,,,,,,,,,,0.56,56.66,0.0,False,False,False,False,False
443,Global,FAO_SDG+OWID,India,,,2010,,,,,,,,,,,23.37,69496.0,668400.0,False,False,False,False,False
444,Global,FAO_SDG+OWID,India,,,2015,,,,,,,,,,,23.82,70828.0,661800.0,False,False,False,False,False
445,Global,FAO_SDG+OWID,India,,,2020,,,,,,,,,,,24.32,72309.0,588000.0,False,False,False,False,False
446,Global,FAO_SDG+OWID,Indonesia,,,2010,,,,,,,,,,,51.29,96305.2,656130.0,False,False,False,False,False
447,Global,FAO_SDG+OWID,Indonesia,,,2015,,,,,,,,,,,50.61,95027.9,426000.0,False,False,False,False,False
